employee_id,first_name,last_name,pay_date,pay_period_number,Employee Class,department,location,Regular Compensation,Overtime,Bonus,Fringe,Reimbursement,Gross Compensation,Compensation,Plan Compensation,EE Deferral $,EE Roth $,ER Match $,True-Up Enabled,loan_amount,is_hce,catchup_pretax,catchup_roth,age,dob,hire_date,rehire_date,employment_status,termination_date
E100014,Demo,Participant014,2025-04-11,8,Full-Time,Logistics,Raleigh,3426.62,0.00,0.00,0.00,0.00,3426.62,3426.62,3426.62,171.33,0.00,85.67,false,0.00,false,0.00,0.00,45,1980-06-15,2024-01-03,,Active,
E100015,Demo,Participant015,2025-01-03,1,Full-Time,Customer Care,Remote,3502.81,0.00,0.00,0.00,0.00,3502.81,3502.81,3502.81,175.14,0.00,87.57,false,0.00,false,0.00,0.00,46,1979-06-15,2024-01-03,,Active,
E100015,Demo,Participant015,2025-01-17,2,Full-Time,Customer Care,Remote,3502.81,0.00,0.00,0.00,0.00,3502.81,3502.81,3502.81,175.14,0.00,87.57,false,0.00,false,0.00,0.00,46,1979-06-15,2024-01-03,,Active,
E100015,Demo,Participant015,2025-01-31,3,Full-Time,Customer Care,Remote,3502.81,0.00,0.00,0.00,0.00,3502.81,3502.81,3502.81,175.14,0.00,87.57,false,0.00,false,0.00,0.00,46,1979-06-15,2024-01-03,,Active,
E100015,Demo,Participant015,2025-02-14,4,Full-Time,Customer Care,Remote,3502.81,0.00,0.00,0.00,0.00,3502.81,3502.81,3502.81,175.14,0.00,87.57,false,0.00,false,0.00,0.00,46,1979-06-15,2024-01-03,,Active,
E100015,Demo,Participant015,2025-02-28,5,Full-Time,Customer Care,Remote,3502.81,0.00,0.00,0.00,0.00,3502.81,3502.81,3502.81,175.14,0.00,87.57,false,0.00,false,0.00,0.00,46,1979-06-15,2024-01-03,,Active,
E100015,Demo,Participant015,2025-03-14,6,Full-Time,Customer Care,Remote,3502.81,0.00,0.00,0.00,0.00,3502.81,3502.81,3502.81,175.14,0.00,87.57,false,0.00,false,0.00,0.00,46,1979-06-15,2024-01-03,,Active,
E100015,Demo,Participant015,2025-03-28,7,Full-Time,Customer Care,Remote,3502.81,0.00,0.00,0.00,0.00,3502.81,3502.81,3502.81,175.14,0.00,87.57,false,0.00,false,0.00,0.00,46,1979-06-15,2024-01-03,,Active,
E100015,Demo,Participant015,2025-04-11,8,Full-Time,Customer Care,Remote,3502.81,0.00,0.00,0.00,0.00,3502.81,3502.81,3502.81,175.14,0.00,87.57,false,0.00,false,0.00,0.00,46,1979-06-15,2024-01-03,,Active,
E100016,Demo,Participant016,2025-01-03,1,Part-Time,HR,Seattle,3573.35,0.00,0.00,0.00,0.00,3573.35,3573.35,3573.35,134.00,44.67,89.33,false,0.00,false,0.00,0.00,32,1993-06-15,2024-01-03,,Active,
E100016,Demo,Participant016,2025-01-17,2,Part-Time,HR,Seattle,3573.35,0.00,0.00,0.00,0.00,3573.35,3573.35,3573.35,134.00,44.67,89.33,false,0.00,false,0.00,0.00,32,1993-06-15,2024-01-03,,Active,
E100016,Demo,Participant016,2025-01-31,3,Part-Time,HR,Seattle,3573.35,0.00,0.00,0.00,0.00,3573.35,3573.35,3573.35,134.00,44.67,89.33,false,0.00,false,0.00,0.00,32,1993-06-15,2024-01-03,,Active,
E100016,Demo,Participant016,2025-02-14,4,Part-Time,HR,Seattle,3573.35,0.00,0.00,0.00,0.00,3573.35,3573.35,3573.35,134.00,44.67,89.33,false,0.00,false,0.00,0.00,32,1993-06-15,2024-01-03,,Active,
E100016,Demo,Participant016,2025-02-28,5,Part-Time,HR,Seattle,3573.35,0.00,0.00,0.00,0.00,3573.35,3573.35,3573.35,134.00,44.67,89.33,false,0.00,false,0.00,0.00,32,1993-06-15,2024-01-03,,Active,
E100016,Demo,Participant016,2025-03-14,6,Part-Time,HR,Seattle,3573.35,0.00,0.00,0.00,0.00,3573.35,3573.35,3573.35,134.00,44.67,89.33,false,0.00,false,0.00,0.00,32,1993-06-15,2024-01-03,,Active,
E100016,Demo,Participant016,2025-03-28,7,Part-Time,HR,Seattle,3573.35,0.00,0.00,0.00,0.00,3573.35,3573.35,3573.35,134.00,44.67,89.33,false,0.00,false,0.00,0.00,32,1993-06-15,2024-01-03,,Active,
E100016,Demo,Participant016,2025-04-11,8,Part-Time,HR,Seattle,3573.35,0.00,0.00,0.00,0.00,3573.35,3573.35,3573.35,134.00,44.67,89.33,false,0.00,false,0.00,0.00,32,1993-06-15,2024-01-03,,Active,
E100017,Demo,Participant017,2025-01-03,1,Full-Time,Operations,Austin,3646.65,0.00,0.00,0.00,0.00,3646.65,3646.65,3646.65,182.33,0.00,91.17,false,0.00,false,0.00,0.00,33,1992-06-15,2024-01-03,,Active,
E100017,Demo,Participant017,2025-01-17,2,Full-Time,Operations,Austin,3646.65,0.00,0.00,0.00,0.00,3646.65,3646.65,3646.65,182.33,0.00,91.17,false,0.00,false,0.00,0.00,33,1992-06-15,2024-01-03,,Active,
E100017,Demo,Participant017,2025-01-31,3,Full-Time,Operations,Austin,3646.65,0.00,0.00,0.00,0.00,3646.65,3646.65,3646.65,182.33,0.00,91.17,false,0.00,false,0.00,0.00,33,1992-06-15,2024-01-03,,Active,
E100017,Demo,Participant017,2025-02-14,4,Full-Time,Operations,Austin,3646.65,0.00,0.00,0.00,0.00,3646.65,3646.65,3646.65,182.33,0.00,91.17,false,0.00,false,0.00,0.00,33,1992-06-15,2024-01-03,,Active,
E100017,Demo,Participant017,2025-02-28,5,Full-Time,Operations,Austin,3646.65,0.00,0.00,0.00,0.00,3646.65,3646.65,3646.65,182.33,0.00,91.17,false,0.00,false,0.00,0.00,33,1992-06-15,2024-01-03,,Active,
E100017,Demo,Participant017,2025-03-14,6,Full-Time,Operations,Austin,3646.65,0.00,0.00,0.00,0.00,3646.65,3646.65,3646.65,182.33,0.00,91.17,false,0.00,false,0.00,0.00,33,1992-06-15,2024-01-03,,Active,
E100017,Demo,Participant017,2025-03-28,7,Full-Time,Operations,Austin,3646.65,0.00,0.00,0.00,0.00,3646.65,3646.65,3646.65,182.33,0.00,91.17,false,0.00,false,0.00,0.00,33,1992-06-15,2024-01-03,,Active,
E100017,Demo,Participant017,2025-04-11,8,Full-Time,Operations,Austin,3646.65,0.00,0.00,0.00,0.00,3646.65,3646.65,3646.65,182.33,0.00,91.17,false,0.00,false,0.00,0.00,33,1992-06-15,2024-01-03,,Active,
E100018,Demo,Participant018,2025-01-03,1,Full-Time,Finance,Charlotte,3711.54,0.00,0.00,0.00,0.00,3711.54,3711.54,3711.54,185.58,0.00,92.79,false,0.00,false,0.00,0.00,34,1991-06-15,2024-01-03,,Active,
E100018,Demo,Participant018,2025-01-17,2,Full-Time,Finance,Charlotte,3711.54,0.00,0.00,0.00,0.00,3711.54,3711.54,3711.54,185.58,0.00,92.79,false,0.00,false,0.00,0.00,34,1991-06-15,2024-01-03,,Active,
E100018,Demo,Participant018,2025-01-31,3,Full-Time,Finance,Charlotte,3711.54,0.00,0.00,0.00,0.00,3711.54,3711.54,3711.54,185.58,0.00,92.79,false,0.00,false,0.00,0.00,34,1991-06-15,2024-01-03,,Active,
E100018,Demo,Participant018,2025-02-14,4,Full-Time,Finance,Charlotte,3711.54,0.00,0.00,0.00,0.00,3711.54,3711.54,3711.54,185.58,0.00,92.79,false,0.00,false,0.00,0.00,34,1991-06-15,2024-01-03,,Active,
E100018,Demo,Participant018,2025-02-28,5,Full-Time,Finance,Charlotte,3711.54,0.00,0.00,0.00,0.00,3711.54,3711.54,3711.54,185.58,0.00,92.79,false,0.00,false,0.00,0.00,34,1991-06-15,2024-01-03,,Active,
E100018,Demo,Participant018,2025-03-14,6,Full-Time,Finance,Charlotte,3711.54,0.00,0.00,0.00,0.00,3711.54,3711.54,3711.54,185.58,0.00,92.79,false,0.00,false,0.00,0.00,34,1991-06-15,2024-01-03,,Active,
E100018,Demo,Participant018,2025-03-28,7,Full-Time,Finance,Charlotte,3711.54,0.00,0.00,0.00,0.00,3711.54,3711.54,3711.54,185.58,0.00,92.79,false,0.00,false,0.00,0.00,34,1991-06-15,2024-01-03,,Active,
E100018,Demo,Participant018,2025-04-11,8,Full-Time,Finance,Charlotte,3711.54,0.00,0.00,0.00,0.00,3711.54,3711.54,3711.54,185.58,0.00,92.79,false,0.00,false,0.00,0.00,34,1991-06-15,2024-01-03,,Active,
E100019,Demo,Participant019,2025-01-03,1,Full-Time,Sales,Chicago,3783.81,0.00,0.00,0.00,0.00,3783.81,3783.81,3783.81,141.89,47.30,94.60,false,0.00,false,0.00,0.00,35,1990-06-15,2024-01-03,,Active,
E100019,Demo,Participant019,2025-01-17,2,Full-Time,Sales,Chicago,3783.81,0.00,0.00,35.00,0.00,3818.81,3818.81,3783.81,141.89,47.30,94.60,false,0.00,false,0.00,0.00,35,1990-06-15,2024-01-03,,Active,
E100019,Demo,Participant019,2025-01-31,3,Full-Time,Sales,Chicago,3783.81,0.00,0.00,0.00,0.00,3783.81,3783.81,3783.81,141.89,47.30,94.60,false,0.00,false,0.00,0.00,35,1990-06-15,2024-01-03,,Active,
E100019,Demo,Participant019,2025-02-14,4,Full-Time,Sales,Chicago,3783.81,0.00,0.00,0.00,0.00,3783.81,3783.81,3783.81,141.89,47.30,94.60,false,0.00,false,0.00,0.00,35,1990-06-15,2024-01-03,,Active,
E100019,Demo,Participant019,2025-02-28,5,Full-Time,Sales,Chicago,3783.81,0.00,0.00,0.00,0.00,3783.81,3783.81,3783.81,141.89,47.30,94.60,false,0.00,false,0.00,0.00,35,1990-06-15,2024-01-03,,Active,
E100019,Demo,Participant019,2025-03-14,6,Full-Time,Sales,Chicago,3783.81,0.00,0.00,0.00,0.00,3783.81,3783.81,3783.81,141.89,47.30,94.60,false,0.00,false,0.00,0.00,35,1990-06-15,2024-01-03,,Active,
E100019,Demo,Participant019,2025-03-28,7,Full-Time,Sales,Chicago,3783.81,0.00,0.00,0.00,0.00,3783.81,3783.81,3783.81,141.89,47.30,94.60,false,0.00,false,0.00,0.00,35,1990-06-15,2024-01-03,,Active,
E100019,Demo,Participant019,2025-04-11,8,Full-Time,Sales,Chicago,3783.81,0.00,0.00,0.00,0.00,3783.81,3783.81,3783.81,141.89,47.30,94.60,false,0.00,false,0.00,0.00,35,1990-06-15,2024-01-03,,Active,
E100020,Demo,Participant020,2025-01-03,1,Full-Time,Engineering,Denver,3857.12,0.00,0.00,0.00,0.00,3857.12,3857.12,3857.12,192.86,0.00,96.43,false,0.00,false,0.00,0.00,36,1989-06-15,2024-01-03,,Active,
E100020,Demo,Participant020,2025-01-17,2,Full-Time,Engineering,Denver,3857.12,0.00,0.00,0.00,0.00,3857.12,3857.12,3857.12,192.86,0.00,96.43,false,0.00,false,0.00,0.00,36,1989-06-15,2024-01-03,,Active,
E100020,Demo,Participant020,2025-01-31,3,Full-Time,Engineering,Denver,3857.12,0.00,0.00,0.00,0.00,3857.12,3857.12,3857.12,192.86,0.00,96.43,false,0.00,false,0.00,0.00,36,1989-06-15,2024-01-03,,Active,
E100020,Demo,Participant020,2025-02-14,4,Full-Time,Engineering,Denver,3857.12,0.00,0.00,0.00,0.00,3857.12,3857.12,3857.12,192.86,0.00,96.43,false,0.00,false,0.00,0.00,36,1989-06-15,2024-01-03,,Active,
E100020,Demo,Participant020,2025-02-28,5,Full-Time,Engineering,Denver,3857.12,0.00,0.00,0.00,0.00,3857.12,3857.12,3857.12,192.86,0.00,96.43,false,0.00,false,0.00,0.00,36,1989-06-15,2024-01-03,,Active,
E100020,Demo,Participant020,2025-03-14,6,Full-Time,Engineering,Denver,3857.12,0.00,0.00,0.00,0.00,3857.12,3857.12,3857.12,192.86,0.00,96.43,false,0.00,false,0.00,0.00,36,1989-06-15,2024-01-03,,Active,
E100020,Demo,Participant020,2025-03-28,7,Full-Time,Engineering,Denver,3857.12,0.00,0.00,0.00,0.00,3857.12,3857.12,3857.12,192.86,0.00,96.43,false,0.00,false,0.00,0.00,36,1989-06-15,2024-01-03,,Active,
E100020,Demo,Participant020,2025-04-11,8,Full-Time,Engineering,Denver,3857.12,0.00,0.00,0.00,0.00,3857.12,3857.12,3857.12,192.86,0.00,96.43,false,0.00,false,0.00,0.00,36,1989-06-15,2024-01-03,,Active,
E100021,Demo,Participant021,2025-01-03,1,Part-Time,Clinical,Phoenix,2512.31,0.00,0.00,0.00,0.00,2512.31,2512.31,2512.31,125.62,0.00,62.81,false,85.00,false,0.00,0.00,37,1988-06-15,2024-01-03,,Active,
E100021,Demo,Participant021,2025-01-17,2,Part-Time,Clinical,Phoenix,2512.31,0.00,0.00,0.00,0.00,2512.31,2512.31,2512.31,125.62,0.00,62.81,false,85.00,false,0.00,0.00,37,1988-06-15,2024-01-03,,Active,
E100021,Demo,Participant021,2025-01-31,3,Part-Time,Clinical,Phoenix,2512.31,0.00,0.00,0.00,0.00,2512.31,2512.31,2512.31,125.62,0.00,62.81,false,85.00,false,0.00,0.00,37,1988-06-15,2024-01-03,,Active,
E100021,Demo,Participant021,2025-02-14,4,Part-Time,Clinical,Phoenix,2512.31,0.00,0.00,0.00,0.00,2512.31,2512.31,2512.31,125.62,0.00,62.81,false,85.00,false,0.00,0.00,37,1988-06-15,2024-01-03,,Active,
E100021,Demo,Participant021,2025-02-28,5,Part-Time,Clinical,Phoenix,2512.31,0.00,0.00,0.00,0.00,2512.31,2512.31,2512.31,125.62,0.00,62.81,false,85.00,false,0.00,0.00,37,1988-06-15,2024-01-03,,Active,
E100021,Demo,Participant021,2025-03-14,6,Part-Time,Clinical,Phoenix,2512.31,0.00,0.00,0.00,0.00,2512.31,2512.31,2512.31,125.62,0.00,62.81,false,85.00,false,0.00,0.00,37,1988-06-15,2024-01-03,,Active,
E100021,Demo,Participant021,2025-03-28,7,Part-Time,Clinical,Phoenix,2512.31,0.00,0.00,0.00,0.00,2512.31,2512.31,2512.31,125.62,0.00,62.81,false,85.00,false,0.00,0.00,37,1988-06-15,2024-01-03,,Active,
E100021,Demo,Participant021,2025-04-11,8,Part-Time,Clinical,Phoenix,2512.31,0.00,0.00,0.00,0.00,2512.31,2512.31,2512.31,125.62,0.00,62.81,false,85.00,false,0.00,0.00,37,1988-06-15,2024-01-03,,Active,
E100022,Demo,Participant022,2025-01-03,1,Full-Time,Logistics,Raleigh,2577.38,0.00,0.00,0.00,0.00,2577.38,2577.38,2577.38,96.65,32.22,64.43,false,85.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100022,Demo,Participant022,2025-01-17,2,Full-Time,Logistics,Raleigh,2577.38,0.00,0.00,0.00,0.00,2577.38,2577.38,2577.38,96.65,32.22,64.43,false,85.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100022,Demo,Participant022,2025-01-31,3,Full-Time,Logistics,Raleigh,2577.38,0.00,0.00,0.00,0.00,2577.38,2577.38,2577.38,96.65,32.22,64.43,false,85.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100022,Demo,Participant022,2025-02-14,4,Full-Time,Logistics,Raleigh,2577.38,0.00,0.00,0.00,0.00,2577.38,2577.38,2577.38,96.65,32.22,64.43,false,85.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100022,Demo,Participant022,2025-02-28,5,Full-Time,Logistics,Raleigh,2577.38,0.00,0.00,0.00,0.00,2577.38,2577.38,2577.38,96.65,32.22,64.43,false,85.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100022,Demo,Participant022,2025-03-14,6,Full-Time,Logistics,Raleigh,2577.38,0.00,0.00,0.00,0.00,2577.38,2577.38,2577.38,96.65,32.22,64.43,false,85.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100022,Demo,Participant022,2025-03-28,7,Full-Time,Logistics,Raleigh,2577.38,0.00,0.00,0.00,0.00,2577.38,2577.38,2577.38,96.65,32.22,64.43,false,85.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100022,Demo,Participant022,2025-04-11,8,Full-Time,Logistics,Raleigh,2577.38,0.00,0.00,0.00,0.00,2577.38,2577.38,2577.38,96.65,32.22,64.43,false,85.00,false,0.00,0.00,38,1987-06-15,2024-01-03,,Active,
E100023,Demo,Participant023,2025-01-03,1,Full-Time,Customer Care,Remote,2648.96,0.00,0.00,0.00,0.00,2648.96,2648.96,2648.96,132.45,0.00,66.22,false,85.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Active,
E100023,Demo,Participant023,2025-01-17,2,Full-Time,Customer Care,Remote,2648.96,0.00,0.00,0.00,0.00,2648.96,2648.96,2648.96,132.45,0.00,66.22,false,85.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Active,
E100023,Demo,Participant023,2025-01-31,3,Full-Time,Customer Care,Remote,2648.96,0.00,0.00,0.00,45.00,2693.96,2693.96,2648.96,132.45,0.00,66.22,false,85.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Active,
E100023,Demo,Participant023,2025-02-14,4,Full-Time,Customer Care,Remote,2648.96,0.00,0.00,0.00,0.00,2648.96,2648.96,2648.96,132.45,0.00,66.22,false,85.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Active,
E100023,Demo,Participant023,2025-02-28,5,Full-Time,Customer Care,Remote,2648.96,0.00,0.00,0.00,0.00,2648.96,2648.96,2648.96,132.45,0.00,66.22,false,85.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Active,
E100023,Demo,Participant023,2025-03-14,6,Full-Time,Customer Care,Remote,2648.96,0.00,0.00,0.00,0.00,2648.96,2648.96,2648.96,132.45,0.00,66.22,false,85.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Active,
E100023,Demo,Participant023,2025-03-28,7,Full-Time,Customer Care,Remote,2648.96,0.00,0.00,0.00,0.00,2648.96,2648.96,2648.96,132.45,0.00,66.22,false,85.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Active,
E100023,Demo,Participant023,2025-04-11,8,Full-Time,Customer Care,Remote,2648.96,0.00,0.00,0.00,0.00,2648.96,2648.96,2648.96,132.45,0.00,66.22,false,85.00,false,0.00,0.00,39,1986-06-15,2024-01-03,,Active,
E100024,Demo,Participant024,2025-01-03,1,Full-Time,HR,Seattle,2720.27,0.00,0.00,0.00,0.00,2720.27,2720.27,2720.27,136.01,0.00,68.01,false,85.00,false,0.00,0.00,40,1985-06-15,2024-01-03,,Active,
E100024,Demo,Participant024,2025-01-17,2,Full-Time,HR,Seattle,2720.27,0.00,0.00,0.00,0.00,2720.27,2720.27,2720.27,136.01,0.00,68.01,false,85.00,false,0.00,0.00,40,1985-06-15,2024-01-03,,Active,
E100024,Demo,Participant024,2025-01-31,3,Full-Time,HR,Seattle,2720.27,0.00,0.00,0.00,0.00,2720.27,2720.27,2720.27,136.01,0.00,68.01,false,85.00,false,0.00,0.00,40,1985-06-15,2024-01-03,,Active,
E100024,Demo,Participant024,2025-02-14,4,Full-Time,HR,Seattle,2720.27,0.00,0.00,0.00,0.00,2720.27,2720.27,2720.27,136.01,0.00,68.01,false,85.00,false,0.00,0.00,40,1985-06-15,2024-01-03,,Active,
E100024,Demo,Participant024,2025-02-28,5,Full-Time,HR,Seattle,2720.27,0.00,0.00,0.00,0.00,2720.27,2720.27,2720.27,136.01,0.00,68.01,false,85.00,false,0.00,0.00,40,1985-06-15,2024-01-03,,Active,
E100024,Demo,Participant024,2025-03-14,6,Full-Time,HR,Seattle,2720.27,0.00,0.00,0.00,0.00,2720.27,2720.27,2720.27,136.01,0.00,68.01,false,85.00,false,0.00,0.00,40,1985-06-15,2024-01-03,,Active,
E100024,Demo,Participant024,2025-03-28,7,Full-Time,HR,Seattle,2720.27,0.00,0.00,0.00,0.00,2720.27,2720.27,2720.27,136.01,0.00,68.01,false,85.00,false,0.00,0.00,40,1985-06-15,2024-01-03,,Active,
E100024,Demo,Participant024,2025-04-11,8,Full-Time,HR,Seattle,2720.27,0.00,0.00,0.00,0.00,2720.27,2720.27,2720.27,136.01,0.00,68.01,false,85.00,false,0.00,0.00,40,1985-06-15,2024-01-03,,Active,
E100025,Demo,Participant025,2025-01-03,1,Full-Time,Operations,Austin,2785.69,0.00,0.00,0.00,0.00,2785.69,2785.69,2785.69,104.46,34.82,69.64,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100025,Demo,Participant025,2025-01-17,2,Full-Time,Operations,Austin,2785.69,0.00,0.00,0.00,0.00,2785.69,2785.69,2785.69,104.46,34.82,69.64,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100025,Demo,Participant025,2025-01-31,3,Full-Time,Operations,Austin,2785.69,0.00,0.00,0.00,0.00,2785.69,2785.69,2785.69,104.46,34.82,69.64,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100025,Demo,Participant025,2025-02-14,4,Full-Time,Operations,Austin,2785.69,0.00,0.00,0.00,0.00,2785.69,2785.69,2785.69,104.46,34.82,69.64,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100025,Demo,Participant025,2025-02-28,5,Full-Time,Operations,Austin,2785.69,0.00,0.00,0.00,0.00,2785.69,2785.69,2785.69,104.46,34.82,69.64,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100025,Demo,Participant025,2025-03-14,6,Full-Time,Operations,Austin,2785.69,0.00,0.00,0.00,0.00,2785.69,2785.69,2785.69,104.46,34.82,69.64,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100025,Demo,Participant025,2025-03-28,7,Full-Time,Operations,Austin,2785.69,0.00,0.00,0.00,0.00,2785.69,2785.69,2785.69,104.46,34.82,69.64,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100025,Demo,Participant025,2025-04-11,8,Full-Time,Operations,Austin,2785.69,0.00,0.00,0.00,0.00,2785.69,2785.69,2785.69,104.46,34.82,69.64,false,0.00,false,0.00,0.00,41,1984-06-15,2024-01-03,,Active,
E100026,Demo,Participant026,2025-01-03,1,Part-Time,Finance,Charlotte,2867.96,0.00,0.00,0.00,0.00,2867.96,2867.96,2867.96,143.40,0.00,71.70,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100026,Demo,Participant026,2025-01-17,2,Part-Time,Finance,Charlotte,2867.96,0.00,0.00,0.00,0.00,2867.96,2867.96,2867.96,143.40,0.00,71.70,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100026,Demo,Participant026,2025-01-31,3,Part-Time,Finance,Charlotte,2867.96,0.00,0.00,0.00,0.00,2867.96,2867.96,2867.96,143.40,0.00,71.70,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100026,Demo,Participant026,2025-02-14,4,Part-Time,Finance,Charlotte,2867.96,0.00,0.00,0.00,0.00,2867.96,2867.96,2867.96,143.40,0.00,71.70,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100026,Demo,Participant026,2025-02-28,5,Part-Time,Finance,Charlotte,2867.96,0.00,0.00,0.00,0.00,2867.96,2867.96,2867.96,143.40,0.00,71.70,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100026,Demo,Participant026,2025-03-14,6,Part-Time,Finance,Charlotte,2867.96,0.00,0.00,0.00,0.00,2867.96,2867.96,2867.96,143.40,0.00,71.70,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100026,Demo,Participant026,2025-03-28,7,Part-Time,Finance,Charlotte,2867.96,0.00,0.00,0.00,0.00,2867.96,2867.96,2867.96,143.40,0.00,71.70,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100026,Demo,Participant026,2025-04-11,8,Part-Time,Finance,Charlotte,2867.96,0.00,0.00,0.00,0.00,2867.96,2867.96,2867.96,143.40,0.00,71.70,false,0.00,false,0.00,0.00,42,1983-06-15,2024-01-03,,Active,
E100027,Demo,Participant027,2025-01-03,1,Full-Time,Sales,Chicago,2936.19,0.00,0.00,0.00,0.00,2936.19,2936.19,2936.19,146.81,0.00,73.40,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100027,Demo,Participant027,2025-01-17,2,Full-Time,Sales,Chicago,2936.19,0.00,0.00,0.00,0.00,2936.19,2936.19,2936.19,146.81,0.00,73.40,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100027,Demo,Participant027,2025-01-31,3,Full-Time,Sales,Chicago,2936.19,0.00,0.00,0.00,0.00,2936.19,2936.19,2936.19,146.81,0.00,73.40,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100027,Demo,Participant027,2025-02-14,4,Full-Time,Sales,Chicago,2936.19,0.00,0.00,0.00,0.00,2936.19,2936.19,2936.19,146.81,0.00,73.40,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100027,Demo,Participant027,2025-02-28,5,Full-Time,Sales,Chicago,2936.19,0.00,0.00,0.00,0.00,2936.19,2936.19,2936.19,146.81,0.00,73.40,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100027,Demo,Participant027,2025-03-14,6,Full-Time,Sales,Chicago,2936.19,0.00,0.00,0.00,0.00,2936.19,2936.19,2936.19,146.81,0.00,73.40,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100027,Demo,Participant027,2025-03-28,7,Full-Time,Sales,Chicago,2936.19,0.00,0.00,0.00,0.00,2936.19,2936.19,2936.19,146.81,0.00,73.40,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100027,Demo,Participant027,2025-04-11,8,Full-Time,Sales,Chicago,2936.19,0.00,0.00,0.00,0.00,2936.19,2936.19,2936.19,146.81,0.00,73.40,false,0.00,false,0.00,0.00,43,1982-06-15,2024-01-03,,Active,
E100028,Demo,Participant028,2025-01-03,1,Full-Time,Engineering,Denver,3005.08,0.00,0.00,0.00,0.00,3005.08,3005.08,3005.08,112.69,37.56,75.13,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
E100028,Demo,Participant028,2025-01-17,2,Full-Time,Engineering,Denver,3005.08,0.00,0.00,35.00,0.00,3040.08,3040.08,3005.08,112.69,37.56,75.13,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
E100028,Demo,Participant028,2025-01-31,3,Full-Time,Engineering,Denver,3005.08,0.00,0.00,0.00,0.00,3005.08,3005.08,3005.08,112.69,37.56,75.13,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
E100028,Demo,Participant028,2025-02-14,4,Full-Time,Engineering,Denver,3005.08,0.00,0.00,0.00,0.00,3005.08,3005.08,3005.08,112.69,37.56,75.13,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
E100028,Demo,Participant028,2025-02-28,5,Full-Time,Engineering,Denver,3005.08,0.00,0.00,0.00,0.00,3005.08,3005.08,3005.08,112.69,37.56,75.13,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
E100028,Demo,Participant028,2025-03-14,6,Full-Time,Engineering,Denver,3005.08,0.00,0.00,0.00,0.00,3005.08,3005.08,3005.08,112.69,37.56,75.13,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
E100028,Demo,Participant028,2025-03-28,7,Full-Time,Engineering,Denver,3005.08,0.00,0.00,0.00,0.00,3005.08,3005.08,3005.08,112.69,37.56,75.13,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
E100028,Demo,Participant028,2025-04-11,8,Full-Time,Engineering,Denver,3005.08,0.00,0.00,0.00,0.00,3005.08,3005.08,3005.08,112.69,37.56,75.13,false,0.00,false,0.00,0.00,44,1981-06-15,2024-01-03,,Active,
